"TOA5","StAlbansOuter","CR1000","70415","CR1000.Std.27.04","CPU:saint_albans_outer20170628.cr1","4226","PFL_Step"
"TIMESTAMP","RECORD","PFL_Counter","_CntRS232","_RS232Dpt","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)","sensorParms(11)","sensorParms(12)","sensorParms(13)","sensorParms(14)","sensorParms(15)","sensorParms(16)","sensorParms(17)","sensorParms(18)","sensorParms(19)"
"2020-06-12 20:19:50",29077,8,1,8.15,16.78,118.73,100.09,0.06,7.38,-29.29,1.36,21.36,7.21,59.38,5.76,5.73,1.44,0.23,0.21,8.15,11.45,5.5,8.15
"2020-06-12 20:21:03",29078,8,1,8.66,15.19,119.85,97.39,0.06,7.24,-21.06,1.47,23.9,8.06,34.84,3.5,4.73,1.18,0.19,0.17,8.66,11.48,5.5,8.66
"2020-06-12 21:01:38",29079,9,1,0.55,19.12,117.04,103.91,0.05,7.83,-55.74,0.4,17.75,5.99,92.8,8.58,2.69,0.67,0.1,0.08,0.55,11.46,5.51,0.55
"2020-06-12 21:02:52",29080,9,1,1.16,19.13,117.04,103.92,0.05,7.83,-55.67,0.65,17.83,6.02,92.34,8.54,3.1,0.77,0.12,0.1,1.16,11.45,5.5,1.16
"2020-06-12 21:04:05",29081,9,1,1.67,19.14,117.02,103.93,0.05,7.83,-55.47,0.54,17.74,5.99,92.63,8.57,3.05,0.76,0.17,0.15,1.68,11.46,5.51,1.67
"2020-06-12 21:05:18",29082,9,1,2.15,19.14,117.04,103.94,0.05,7.83,-55.6,0.44,17.9,6.04,92.18,8.52,3.01,0.75,0.11,0.09,2.15,11.46,5.51,2.15
"2020-06-12 21:06:31",29083,9,1,2.69,19.1,117.09,103.89,0.05,7.82,-55.07,0.59,17.62,5.95,92.16,8.53,2.91,0.73,0.09,0.07,2.69,11.45,5.5,2.69
"2020-06-12 21:07:44",29084,9,1,3.18,19.1,117.08,103.88,0.05,7.82,-54.85,0.72,17.88,6.03,91.69,8.49,2.87,0.72,0.14,0.12,3.18,11.45,5.5,3.18
"2020-06-12 21:08:57",29085,9,1,3.69,19.1,117.07,103.88,0.05,7.82,-54.94,1,17.85,6.02,92.04,8.52,2.96,0.74,0.14,0.12,3.69,11.44,5.51,3.69
"2020-06-12 21:10:10",29086,9,1,4.15,19.12,117.06,103.91,0.05,7.82,-55.12,0.46,17.6,5.94,91.96,8.51,3.17,0.79,0.13,0.11,4.15,11.44,5.51,4.15
"2020-06-12 21:11:23",29087,9,1,4.65,19.11,117.07,103.91,0.05,7.82,-55.16,0.5,17.95,6.06,91.99,8.51,2.52,0.63,0.1,0.08,4.65,11.42,5.5,4.65
"2020-06-12 21:12:36",29088,9,1,5.15,19.12,117.06,103.91,0.05,7.83,-55.32,0.44,17.72,5.98,92.1,8.52,3.01,0.75,0.12,0.1,5.15,11.4,5.5,5.15
"2020-06-12 21:13:49",29089,9,1,5.67,19.12,117.07,103.92,0.05,7.83,-55.31,0.47,17.73,5.98,91.82,8.5,3.25,0.81,0.15,0.13,5.67,11.39,5.5,5.67
"2020-06-12 21:15:02",29090,9,1,6.18,19.1,117.08,103.89,0.05,7.83,-55.4,0.62,17.91,6.04,92.21,8.53,3.5,0.88,0.14,0.12,6.18,11.38,5.51,6.18
"2020-06-12 21:16:15",29091,9,1,6.68,19.1,117.06,103.88,0.05,7.83,-55.51,0.37,17.7,5.98,91.94,8.51,3.52,0.88,0.15,0.12,6.68,11.4,5.5,6.68
"2020-06-12 21:17:28",29092,9,1,7.19,19.1,117.07,103.88,0.05,7.83,-55.33,0.42,17.78,6,91.95,8.51,2.72,0.68,0.14,0.12,7.19,11.41,5.51,7.19
"2020-06-12 21:18:41",29093,9,1,7.65,19,117.18,103.76,0.05,7.79,-53.11,0.55,18.05,6.09,90.02,8.35,4.1,1.03,0.14,0.12,7.65,11.45,5.51,7.65
"2020-06-12 21:19:54",29094,9,1,8.15,17.84,118.21,102.04,0.06,7.51,-36.7,1.11,19.87,6.7,72.65,6.9,5.19,1.3,0.19,0.17,8.15,11.45,5.5,8.15
"2020-06-12 21:21:07",29095,9,1,8.66,15.84,119.4,98.51,0.06,7.28,-23.32,1.09,22.83,7.7,45.03,4.46,4.07,1.02,0.17,0.15,8.66,11.43,5.5,8.66
"2020-06-12 22:01:38",29096,10,1,0.52,19.05,117.05,103.75,0.05,7.82,-54.89,0.5,17.9,6.04,91.83,8.51,2.81,0.7,0.16,0.14,0.52,11.42,5.51,0.52
"2020-06-12 22:02:52",29097,10,1,1.18,19.07,117.04,103.79,0.05,7.82,-55.05,0.42,17.66,5.96,92.32,8.55,2.71,0.68,0.12,0.1,1.18,11.43,5.51,1.18
"2020-06-12 22:04:05",29098,10,1,1.66,19.09,117.02,103.82,0.05,7.82,-55.07,0.41,17.95,6.06,92.04,8.52,3.01,0.75,0.11,0.09,1.66,11.41,5.51,1.66
"2020-06-12 22:05:18",29099,10,1,2.16,19.11,117.04,103.88,0.05,7.82,-55.01,0.43,17.78,6,92.06,8.52,2.9,0.73,0.12,0.1,2.16,11.42,5.51,2.16
"2020-06-12 22:06:31",29100,10,1,2.68,19.11,117.05,103.88,0.05,7.82,-55.04,0.45,17.9,6.04,92.09,8.52,3.09,0.77,0.14,0.12,2.68,11.4,5.51,2.68
"2020-06-12 22:07:44",29101,10,1,3.19,19.11,117.04,103.87,0.05,7.82,-54.91,0.58,17.61,5.94,91.86,8.5,2.97,0.74,0.12,0.1,3.19,11.4,5.5,3.19
"2020-06-12 22:08:57",29102,10,1,3.68,19.09,117.06,103.86,0.05,7.81,-54.68,0.49,17.9,6.04,91.85,8.5,3.16,0.79,0.1,0.08,3.68,11.4,5.51,3.68
"2020-06-12 22:10:10",29103,10,1,4.15,19.1,117.05,103.86,0.05,7.82,-54.73,0.5,17.9,6.04,91.6,8.48,2.9,0.72,0.14,0.12,4.15,11.39,5.51,4.15
"2020-06-12 22:11:23",29104,10,1,4.66,19.11,117.05,103.87,0.05,7.82,-54.83,0.46,17.63,5.95,91.98,8.51,2.8,0.7,0.13,0.11,4.66,11.4,5.51,4.66
"2020-06-12 22:12:36",29105,10,1,5.13,19.1,117.05,103.87,0.05,7.82,-54.85,0.47,17.95,6.06,91.72,8.49,2.85,0.71,0.12,0.1,5.14,11.4,5.51,5.13
"2020-06-12 22:13:49",29106,10,1,5.63,19.09,117.06,103.85,0.05,7.81,-54.5,0.48,17.79,6,91.58,8.48,2.94,0.74,0.14,0.12,5.63,11.4,5.51,5.63
"2020-06-12 22:15:02",29107,10,1,6.16,19.08,117.08,103.85,0.05,7.81,-54.43,0.55,17.72,5.98,91.62,8.48,3.34,0.84,0.13,0.11,6.15,11.4,5.51,6.16
"2020-06-12 22:16:15",29108,10,1,6.64,19.05,117.11,103.8,0.05,7.8,-53.63,0.45,18.01,6.08,90.72,8.4,2.82,0.7,0.13,0.11,6.64,11.37,5.51,6.64
"2020-06-12 22:17:28",29109,10,1,7.14,18.98,117.16,103.69,0.05,7.77,-51.8,0.64,18.07,6.1,89.82,8.33,3.35,0.84,0.16,0.14,7.14,11.42,5.51,7.14
"2020-06-12 22:18:41",29110,10,1,7.67,18.83,117.32,103.48,0.05,7.73,-49.5,0.76,18.05,6.09,87.96,8.19,3.87,0.97,0.17,0.15,7.67,11.41,5.51,7.67
"2020-06-12 22:19:54",29111,10,1,8.14,17.64,118.51,101.86,0.06,7.49,-35.35,1.1,20.16,6.8,71.17,6.79,4.96,1.24,0.21,0.19,8.14,11.42,5.51,8.14
"2020-06-12 22:21:07",29112,10,1,8.65,15.3,120.02,97.79,0.06,7.24,-20.64,1.36,23.85,8.05,37.13,3.72,4.28,1.07,0.23,0.21,8.65,11.4,5.51,8.65
"2020-06-12 23:01:38",29113,11,1,0.55,19.05,117.05,103.75,0.05,7.81,-54.16,0.61,17.96,6.06,91.33,8.46,2.76,0.69,0.16,0.14,0.54,11.35,5.51,0.55
"2020-06-12 23:02:52",29114,11,1,1.15,19.05,117.05,103.74,0.05,7.81,-54.27,0.45,17.64,5.95,91.93,8.52,2.8,0.7,0.11,0.09,1.15,11.34,5.51,1.15
"2020-06-12 23:04:05",29115,11,1,1.67,19.05,117.03,103.74,0.05,7.81,-54.23,0.43,18,6.07,91.36,8.46,2.82,0.7,0.12,0.1,1.67,11.35,5.51,1.67
"2020-06-12 23:05:18",29116,11,1,2.16,19.05,117.05,103.76,0.05,7.81,-54.29,0.46,17.68,5.97,91.76,8.5,2.58,0.64,0.14,0.12,2.16,11.35,5.5,2.16
"2020-06-12 23:06:31",29117,11,1,2.67,19.05,117.07,103.76,0.05,7.81,-54.32,0.52,17.85,6.02,91.38,8.47,2.6,0.65,0.12,0.1,2.67,11.32,5.51,2.67
"2020-06-12 23:07:44",29118,11,1,3.18,19.05,117.05,103.74,0.05,7.81,-54.35,0.49,18,6.08,91.63,8.49,2.9,0.72,0.14,0.12,3.18,11.36,5.51,3.18
"2020-06-12 23:08:57",29119,11,1,3.68,19.04,117.04,103.72,0.05,7.81,-54.45,0.45,17.77,6,91.48,8.48,2.84,0.71,0.14,0.12,3.68,11.37,5.51,3.68
"2020-06-12 23:10:10",29120,11,1,4.14,19.04,117.06,103.73,0.05,7.81,-54.31,0.43,17.74,5.99,91.42,8.47,3.03,0.76,0.17,0.15,4.14,11.35,5.5,4.14
"2020-06-12 23:11:23",29121,11,1,4.66,19.03,117.06,103.72,0.05,7.81,-54.32,0.89,18.01,6.08,91.49,8.48,2.48,0.62,0.13,0.11,4.66,11.34,5.51,4.66
"2020-06-12 23:12:36",29122,11,1,5.13,19.03,117.04,103.69,0.05,7.81,-54.32,0.54,17.85,6.03,91.23,8.46,2.96,0.74,0.19,0.17,5.13,11.36,5.51,5.13
"2020-06-12 23:13:49",29123,11,1,5.62,19.02,117.07,103.71,0.05,7.8,-53.86,0.55,17.72,5.98,91.3,8.46,2.62,0.65,0.12,0.1,5.62,11.36,5.51,5.62
"2020-06-12 23:15:02",29124,11,1,6.15,19.02,117.07,103.7,0.05,7.8,-53.88,0.5,18.01,6.08,91.09,8.44,2.77,0.69,0.11,0.09,6.15,11.36,5.51,6.15
"2020-06-12 23:16:15",29125,11,1,6.64,19.02,117.07,103.7,0.05,7.8,-53.6,0.59,17.97,6.06,90.88,8.42,2.78,0.69,0.14,0.12,6.64,11.3,5.51,6.64
"2020-06-12 23:17:28",29126,11,1,7.14,19,117.11,103.69,0.05,7.79,-53.22,0.44,17.74,5.99,91.02,8.44,3.05,0.76,0.15,0.13,7.14,11.35,5.51,7.14
"2020-06-12 23:18:41",29127,11,1,7.65,18.88,117.21,103.52,0.05,7.74,-50.2,0.66,18.29,6.17,88.48,8.22,3.37,0.84,0.13,0.11,7.65,11.34,5.51,7.65
"2020-06-12 23:19:54",29128,11,1,8.14,17.91,117.88,101.91,0.06,7.49,-35.39,0.96,19.89,6.71,71.67,6.8,4.73,1.18,0.17,0.15,8.14,11.36,5.51,8.14
"2020-06-12 23:21:07",29129,11,1,8.65,16.19,118.87,98.87,0.06,7.3,-24.06,1.19,22.47,7.58,50,4.91,4.31,1.08,0.16,0.14,8.65,11.33,5.51,8.65
"2020-06-13 00:01:38",29130,12,1,0.56,18.99,117.05,103.61,0.05,7.8,-53.71,0.53,17.83,6.02,91.2,8.46,2.44,0.61,0.16,0.14,0.56,11.32,5.51,0.56
"2020-06-13 00:02:51",29131,12,1,1.14,18.99,117.07,103.63,0.05,7.8,-53.57,0.64,17.99,6.07,91.18,8.46,2.47,0.62,0.12,0.1,1.14,11.32,5.51,1.14
"2020-06-13 00:04:04",29132,12,1,1.68,18.99,117.05,103.62,0.05,7.8,-53.8,0.55,18.06,6.09,91.19,8.46,2.56,0.64,0.14,0.12,1.68,11.33,5.51,1.68
"2020-06-13 00:05:17",29133,12,1,2.15,18.99,117.05,103.62,0.05,7.8,-53.56,0.53,17.74,5.99,91.24,8.46,2.43,0.61,0.11,0.09,2.14,11.31,5.51,2.15
"2020-06-13 00:06:30",29134,12,1,2.67,18.98,117.08,103.63,0.05,7.79,-53.33,0.46,18.05,6.09,90.8,8.42,2.94,0.73,0.14,0.12,2.67,11.3,5.51,2.67
"2020-06-13 00:07:43",29135,12,1,3.16,18.99,117.07,103.63,0.05,7.8,-53.61,0.49,17.86,6.03,91.19,8.46,2.43,0.61,0.13,0.11,3.16,11.31,5.51,3.16
"2020-06-13 00:08:56",29136,12,1,3.65,18.99,117.07,103.63,0.05,7.8,-53.6,0.54,18.03,6.08,90.84,8.43,2.62,0.66,0.15,0.13,3.65,11.31,5.51,3.65
"2020-06-13 00:10:09",29137,12,1,4.14,18.99,117.06,103.62,0.05,7.8,-53.57,0.4,17.72,5.98,91.13,8.45,2.9,0.73,0.13,0.11,4.14,11.29,5.51,4.14
"2020-06-13 00:11:22",29138,12,1,4.65,18.99,117.07,103.63,0.05,7.79,-53.52,0.45,18.02,6.08,90.91,8.43,2.71,0.68,0.12,0.1,4.65,11.29,5.51,4.65
"2020-06-13 00:12:35",29139,12,1,5.14,18.99,117.07,103.63,0.05,7.79,-53.42,0.72,17.84,6.02,90.81,8.42,2.82,0.7,0.16,0.14,5.14,11.31,5.51,5.14
"2020-06-13 00:13:48",29140,12,1,5.67,18.99,117.07,103.63,0.05,7.79,-53.26,0.41,17.95,6.06,90.95,8.44,2.57,0.64,0.13,0.11,5.66,11.25,5.51,5.67
"2020-06-13 00:15:01",29141,12,1,6.16,18.98,117.07,103.62,0.05,7.79,-53.22,0.52,17.96,6.06,90.53,8.4,2.71,0.68,0.12,0.1,6.16,11.29,5.51,6.16
"2020-06-13 00:16:14",29142,12,1,6.63,18.97,117.07,103.58,0.05,7.78,-52.75,0.43,17.89,6.04,90.58,8.41,2.86,0.72,0.13,0.11,6.63,11.27,5.51,6.63
"2020-06-13 00:17:27",29143,12,1,7.13,18.94,117.14,103.58,0.05,7.77,-51.83,0.49,17.98,6.07,90.04,8.36,3.05,0.76,0.13,0.11,7.13,11.24,5.51,7.13
"2020-06-13 00:18:40",29144,12,1,7.66,18.63,117.36,103.09,0.05,7.67,-45.87,0.62,18.52,6.25,84.34,7.88,3.54,0.89,0.17,0.15,7.66,11.31,5.51,7.66
"2020-06-13 00:19:53",29145,12,1,8.13,18.26,117.64,102.51,0.05,7.57,-40.33,0.7,19.21,6.48,78.39,7.38,3.65,0.91,0.18,0.16,8.13,11.31,5.51,8.13
"2020-06-13 00:21:06",29146,12,1,8.64,16.82,118.69,100.15,0.06,7.35,-27.3,1.25,21.58,7.28,57.63,5.59,3.92,0.98,0.18,0.16,8.64,11.25,5.51,8.64
"2020-06-13 01:01:38",29147,13,1,0.55,18.95,117.04,103.51,0.05,7.8,-53.65,0.54,17.77,6,91.23,8.47,2.7,0.68,0.14,0.12,0.55,11.26,5.51,0.55
"2020-06-13 01:02:52",29148,13,1,1.14,18.95,117.04,103.51,0.05,7.8,-53.56,0.48,17.91,6.04,90.78,8.43,2.78,0.7,0.14,0.12,1.14,11.27,5.51,1.14
"2020-06-13 01:04:05",29149,13,1,1.68,18.94,117.02,103.49,0.05,7.8,-53.84,0.58,17.76,5.99,91.21,8.47,3.1,0.77,0.12,0.1,1.68,11.27,5.51,1.68
"2020-06-13 01:05:18",29150,13,1,2.15,18.95,117.02,103.5,0.05,7.8,-53.65,0.48,17.73,5.98,90.99,8.45,2.49,0.62,0.13,0.11,2.15,11.25,5.51,2.15
"2020-06-13 01:06:31",29151,13,1,2.66,18.95,117.05,103.52,0.05,7.79,-53.44,0.62,17.96,6.06,90.96,8.44,2.35,0.59,0.13,0.11,2.66,11.25,5.51,2.66
"2020-06-13 01:07:44",29152,13,1,3.12,18.95,117.05,103.52,0.05,7.79,-53.36,0.49,18.06,6.1,90.97,8.45,2.86,0.72,0.11,0.09,3.12,11.27,5.51,3.12
"2020-06-13 01:08:57",29153,13,1,3.65,18.95,117.06,103.54,0.05,7.79,-53.5,0.43,17.95,6.06,90.78,8.43,2.73,0.68,0.14,0.12,3.65,11.28,5.51,3.65
"2020-06-13 01:10:10",29154,13,1,4.15,18.94,117.06,103.52,0.05,7.79,-53.41,0.46,17.75,5.99,90.92,8.44,2.95,0.74,0.13,0.11,4.14,11.28,5.51,4.15
"2020-06-13 01:11:23",29155,13,1,4.64,18.95,117.03,103.5,0.05,7.79,-53.48,0.43,17.9,6.04,90.66,8.42,2.31,0.58,0.13,0.11,4.64,11.26,5.51,4.64
"2020-06-13 01:12:38",29156,13,1,5.21,18.94,117.05,103.51,0.05,7.79,-53.28,0.54,18.08,6.1,90.9,8.44,2.58,0.65,0.11,0.09,5.21,11.27,5.51,5.21
"2020-06-13 01:13:51",29157,13,1,5.63,18.94,117.08,103.52,0.05,7.79,-53.33,0.43,17.99,6.07,90.79,8.43,2.7,0.68,0.13,0.11,5.63,11.27,5.51,5.63
"2020-06-13 01:15:04",29158,13,1,6.13,18.93,117.07,103.51,0.05,7.79,-53.25,0.44,17.83,6.02,90.42,8.4,2.71,0.68,0.14,0.12,6.13,11.29,5.51,6.13
"2020-06-13 01:16:17",29159,13,1,6.63,18.92,117.08,103.49,0.05,7.78,-52.76,0.47,17.79,6,90.75,8.43,2.72,0.68,0.12,0.1,6.63,11.26,5.51,6.63
"2020-06-13 01:17:30",29160,13,1,7.14,18.92,117.08,103.47,0.05,7.78,-52.7,0.56,17.83,6.02,90.22,8.38,2.85,0.71,0.11,0.09,7.14,11.27,5.51,7.14
"2020-06-13 01:18:43",29161,13,1,7.65,18.92,117.09,103.48,0.05,7.78,-52.69,0.52,17.77,6,89.85,8.35,2.64,0.66,0.15,0.13,7.65,11.28,5.51,7.65
"2020-06-13 01:19:56",29162,13,1,8.12,18.45,117.49,102.79,0.05,7.61,-42.54,0.52,18.81,6.35,81.86,7.68,3.56,0.89,0.14,0.12,8.12,11.26,5.51,8.12
"2020-06-13 01:21:09",29163,13,1,8.6,16.64,119.11,100.09,0.06,7.32,-25.64,1.32,21.88,7.38,54.88,5.34,4.64,1.16,0.19,0.17,8.61,11.27,5.51,8.6
"2020-06-13 02:01:38",29164,14,1,0.55,18.91,117.05,103.43,0.05,7.79,-53.1,0.56,17.92,6.05,90.71,8.43,3.04,0.76,0.16,0.14,0.55,11.2,5.51,0.55
"2020-06-13 02:02:52",29165,14,1,1.15,18.91,117.04,103.42,0.05,7.79,-53.09,0.37,17.95,6.06,90.42,8.4,2.57,0.64,0.13,0.11,1.15,11.19,5.51,1.15
"2020-06-13 02:04:05",29166,14,1,1.64,18.91,117.03,103.41,0.05,7.79,-53.05,0.58,17.99,6.07,90.77,8.43,2.73,0.68,0.13,0.11,1.64,11.23,5.51,1.64
"2020-06-13 02:05:18",29167,14,1,2.16,18.91,117.05,103.44,0.05,7.78,-52.89,0.54,17.84,6.02,90.25,8.38,2.66,0.67,0.16,0.14,2.16,11.22,5.51,2.16
"2020-06-13 02:06:31",29168,14,1,2.66,18.91,117.08,103.46,0.05,7.78,-52.73,0.54,18.12,6.11,90.38,8.4,3.11,0.78,0.15,0.13,2.66,11.25,5.51,2.66
"2020-06-13 02:07:44",29169,14,1,3.13,18.91,117.06,103.44,0.05,7.78,-52.77,0.59,17.82,6.01,90.25,8.38,3.27,0.82,0.15,0.12,3.13,11.25,5.51,3.13
"2020-06-13 02:08:57",29170,14,1,3.64,18.91,117.07,103.45,0.05,7.78,-52.77,0.51,18.04,6.09,90.31,8.39,3.12,0.78,0.15,0.13,3.64,11.25,5.51,3.64
"2020-06-13 02:10:10",29171,14,1,4.14,18.91,117.06,103.44,0.05,7.79,-52.93,0.44,18.09,6.11,90.37,8.4,3.14,0.78,0.15,0.13,4.14,11.26,5.51,4.14
"2020-06-13 02:11:23",29172,14,1,4.65,18.9,117.05,103.42,0.05,7.79,-52.95,0.38,17.78,6,90.16,8.38,2.45,0.61,0.15,0.13,4.65,11.27,5.51,4.65
"2020-06-13 02:12:36",29173,14,1,5.13,18.9,117.06,103.43,0.05,7.78,-52.77,0.45,18.15,6.12,90.52,8.41,2.39,0.6,0.13,0.11,5.13,11.27,5.51,5.13
"2020-06-13 02:13:51",29174,14,1,5.69,18.9,117.07,103.44,0.05,7.78,-52.54,0.41,18,6.07,89.95,8.36,2.79,0.7,0.13,0.11,5.69,11.27,5.51,5.69
"2020-06-13 02:15:04",29175,14,1,6.16,18.9,117.07,103.43,0.05,7.78,-52.48,0.6,17.83,6.02,90.03,8.37,2.54,0.63,0.13,0.11,6.16,11.25,5.51,6.16
"2020-06-13 02:16:17",29176,14,1,6.62,18.89,117.07,103.41,0.05,7.78,-52.53,0.49,17.85,6.02,90.41,8.4,2.96,0.74,0.16,0.14,6.62,11.25,5.51,6.62
"2020-06-13 02:17:30",29177,14,1,7.15,18.89,117.08,103.42,0.05,7.78,-52.46,0.27,17.84,6.02,89.65,8.33,3.29,0.82,0.15,0.13,7.15,11.25,5.51,7.15
"2020-06-13 02:18:43",29178,14,1,7.64,18.85,117.11,103.35,0.05,7.76,-51.57,0.51,18.2,6.14,89.3,8.31,2.84,0.71,0.14,0.12,7.64,11.23,5.51,7.64
"2020-06-13 02:19:56",29179,14,1,8.13,18.64,117.35,103.1,0.05,7.69,-47.15,0.43,18.45,6.23,86.12,8.04,3.6,0.9,0.17,0.15,8.14,11.23,5.51,8.13
"2020-06-13 02:21:09",29180,14,1,8.65,17.04,118.62,100.59,0.06,7.35,-27.4,0.95,21.21,7.16,59.76,5.77,4.69,1.17,0.15,0.13,8.65,11.2,5.51,8.65
"2020-06-13 03:01:38",29181,15,1,0.55,18.84,117.04,103.26,0.05,7.78,-52.81,0.47,17.96,6.06,90.16,8.39,2.46,0.62,0.1,0.08,0.55,11.23,5.51,0.55
"2020-06-13 03:02:52",29182,15,1,1.14,18.85,117.06,103.3,0.05,7.78,-52.73,0.51,17.89,6.04,90.31,8.4,2.56,0.64,0.13,0.11,1.14,11.23,5.51,1.14
"2020-06-13 03:04:05",29183,15,1,1.66,18.85,117.06,103.3,0.05,7.79,-53.01,0.52,18.04,6.09,90.31,8.4,2.72,0.68,0.16,0.14,1.66,11.23,5.51,1.66
"2020-06-13 03:05:18",29184,15,1,2.16,18.86,117.02,103.3,0.05,7.79,-52.97,0.5,17.98,6.07,90.21,8.39,2.98,0.75,0.15,0.13,2.16,11.24,5.51,2.16
"2020-06-13 03:06:31",29185,15,1,2.66,18.87,117.04,103.33,0.05,7.78,-52.92,0.45,17.96,6.06,90.37,8.4,2.68,0.67,0.15,0.13,2.66,11.24,5.51,2.66
"2020-06-13 03:07:46",29186,15,1,3.19,18.87,117.05,103.34,0.05,7.78,-52.87,0.38,17.91,6.05,90.11,8.38,3.02,0.76,0.16,0.14,3.19,11.24,5.51,3.19
"2020-06-13 03:08:59",29187,15,1,3.66,18.87,117.05,103.34,0.05,7.78,-52.86,0.53,18.03,6.08,90.32,8.4,2.82,0.71,0.15,0.13,3.66,11.24,5.51,3.66
"2020-06-13 03:10:12",29188,15,1,4.13,18.87,117.06,103.35,0.05,7.78,-52.62,0.57,17.9,6.04,90,8.37,2.72,0.68,0.1,0.08,4.13,11.24,5.51,4.13
"2020-06-13 03:11:25",29189,15,1,4.64,18.87,117.07,103.35,0.05,7.78,-52.49,0.43,18.06,6.09,89.93,8.36,3.01,0.75,0.12,0.1,4.64,11.24,5.51,4.64
"2020-06-13 03:12:38",29190,15,1,5.14,18.86,117.07,103.35,0.05,7.78,-52.43,0.35,17.99,6.07,90.01,8.37,2.4,0.6,0.12,0.1,5.14,11.25,5.51,5.14
"2020-06-13 03:13:51",29191,15,1,5.66,18.86,117.08,103.35,0.05,7.78,-52.43,0.6,18.1,6.11,89.61,8.33,2.36,0.59,0.19,0.17,5.66,11.25,5.51,5.66
"2020-06-13 03:15:04",29192,15,1,6.17,18.85,117.09,103.34,0.05,7.77,-52.28,0.38,18.09,6.1,89.99,8.37,2.85,0.71,0.15,0.13,6.17,11.23,5.51,6.17
"2020-06-13 03:16:17",29193,15,1,6.67,18.84,117.09,103.32,0.05,7.77,-52.12,0.41,18.04,6.09,89.59,8.34,3.3,0.83,0.16,0.14,6.67,11.23,5.51,6.67
"2020-06-13 03:17:30",29194,15,1,7.12,18.83,117.08,103.27,0.05,7.76,-51.7,0.64,18.09,6.11,88.87,8.27,2.71,0.68,0.14,0.12,7.12,11.22,5.51,7.12
"2020-06-13 03:18:43",29195,15,1,7.66,18.81,117.1,103.25,0.05,7.76,-51.25,0.46,18.09,6.11,89.13,8.3,3.11,0.78,0.18,0.16,7.66,11.23,5.51,7.66
"2020-06-13 03:19:56",29196,15,1,8.12,18.59,117.43,103.05,0.05,7.7,-47.86,0.52,18.61,6.28,86.12,8.05,3.24,0.81,0.14,0.12,8.12,11.23,5.51,8.12
"2020-06-13 03:21:09",29197,15,1,8.65,17.53,118.13,101.27,0.06,7.41,-31.01,1.06,20.75,7,67.12,6.41,5.67,1.42,0.18,0.16,8.65,11.22,5.51,8.65
"2020-06-13 04:01:38",29198,16,1,0.55,18.79,117.04,103.16,0.05,7.78,-52.66,0.44,18.12,6.12,89.83,8.37,2.56,0.64,0.15,0.13,0.55,11.24,5.51,0.55
"2020-06-13 04:02:52",29199,16,1,1.14,18.81,117.04,103.21,0.05,7.78,-52.6,0.48,17.97,6.06,90.13,8.39,2.45,0.61,0.15,0.13,1.14,11.24,5.51,1.14
"2020-06-13 04:04:05",29200,16,1,1.65,18.82,117.06,103.24,0.05,7.78,-52.66,0.49,17.92,6.05,89.8,8.36,2.9,0.73,0.16,0.14,1.65,11.25,5.51,1.65
"2020-06-13 04:05:18",29201,16,1,2.14,18.81,117.06,103.21,0.05,7.78,-52.68,0.57,17.94,6.05,89.96,8.38,2.57,0.64,0.13,0.11,2.14,11.24,5.52,2.14
"2020-06-13 04:06:31",29202,16,1,2.62,18.81,117.05,103.21,0.05,7.78,-52.69,0.31,17.94,6.05,89.92,8.37,2.81,0.7,0.15,0.13,2.62,11.23,5.51,2.62
"2020-06-13 04:07:44",29203,16,1,3.13,18.82,117.05,103.22,0.05,7.78,-52.68,0.42,17.98,6.07,89.83,8.36,2.65,0.66,0.14,0.12,3.12,11.23,5.51,3.13
"2020-06-13 04:08:57",29204,16,1,3.65,18.82,117.05,103.24,0.05,7.78,-52.52,0.45,17.99,6.07,89.85,8.36,2.62,0.66,0.14,0.12,3.65,11.22,5.51,3.65
"2020-06-13 04:10:10",29205,16,1,4.15,18.82,117.05,103.23,0.05,7.78,-52.51,0.54,18.01,6.08,89.55,8.34,3.02,0.76,0.16,0.14,4.15,11.22,5.51,4.15
"2020-06-13 04:11:23",29206,16,1,4.64,18.81,117.06,103.22,0.05,7.77,-52.27,0.43,18.01,6.08,89.75,8.36,2.91,0.73,0.12,0.1,4.63,11.17,5.51,4.64
"2020-06-13 04:12:36",29207,16,1,5.13,18.81,117.05,103.22,0.05,7.78,-52.38,0.42,18.01,6.08,89.63,8.34,2.47,0.62,0.14,0.12,5.13,11.21,5.51,5.13
"2020-06-13 04:13:51",29208,16,1,5.7,18.8,117.07,103.21,0.05,7.77,-52.08,0.52,18.02,6.08,89.29,8.31,2.94,0.73,0.15,0.13,5.7,11.23,5.51,5.7
"2020-06-13 04:15:04",29209,16,1,6.16,18.8,117.07,103.21,0.05,7.77,-51.92,0.57,18.09,6.1,89.75,8.36,2.43,0.61,0.12,0.1,6.15,11.24,5.52,6.16
"2020-06-13 04:16:17",29210,16,1,6.62,18.8,117.08,103.21,0.05,7.77,-52.02,0.32,18.03,6.09,89.21,8.31,3.05,0.76,0.13,0.11,6.62,11.25,5.51,6.62
